分类,故障模式,故障场景,故障注入手段,优先级,自动化状态,自动化用例路径,SMTX OS 5.1.0 测试,SMTX OS 5.0.6 测试,SMTX OS 5.1.1 测试,SMTX OS 6.0.0 测试
,不可中断的睡眠状态（D 状态）,任意一个节点上 aquarium 进程进入 D 状态,,P2,Pending,,,,,
,进程挂起（SIGSTOP）,任意一个节点上 aquarium 进程挂起（kill -19）,kill -SIGSTOP <pid>,P2,Automated,testcases.fault.node.service.fault_pause_process,,,,
,僵尸进程（Z 状态）,任意一个节点上 aquarium 进程进入 Z 状态,,P2,Pending,,,,,
,进程卡死不响应,任意一个节点上 aquarium 进程卡死不响应,,P2,Pending,,,,,
,服务异常,任意一个节点上 aquarium 服务发生重启,,P1,Automated,testcases.fault.node.service.fault_service_restart,,,,
,,任意一个节点上 aquarium 服务处于停止状态，持续 5～60 分钟,systemctl stop aquarium.service,P2,Automated,testcases.fault.node.service.fault_service_outage,,,,
,,任意一个节点上 aquarium 服务持续重启，间隔随机时间，持续 5 ～ 60 分钟,,P2,Automated,testcases.fault.node.service.fault_service_outage,,,,
,CPU 资源消耗高（随机持续时间）,任意一个节点上 aquarium 进程的 CPU 资源消耗持续处于高水位,,P2,Pending,,,,,
,内存资源消耗高（随机持续时间）,任意一个节点上 aquarium 进程的内存资源消耗持续处于高水位,,P2,Pending,,,,,
harbor ,kill -9,任意一个节点上 kill -9 harbor 进程,kill -9 <pid>,P2,Automated,testcases.fault.node.service.fault_sigkill_process,,,,
,,持续 kill -9 任意一个节点上的 harbor 进程，持续 5～60 分钟,,P2,Automated,testcases.fault.node.service.fault_sigkill_process,,,,
,kill -15,任意一个节点上 kill -15 harbor 进程,kill -15 <pid>,P2,Automated,testcases.fault.node.service.fault_sigterm_process,,,,
,,持续 kill -15 任意一个节点上的 harbor 进程，持续 5～60 分钟,,P2,Automated,testcases.fault.node.service.fault_sigterm_process,,,,
,不可中断的睡眠状态（D 状态）,任意一个节点上 harbor 进程进入 D 状态,,P2,Pending,,,,,
,进程挂起（SIGSTOP）,任意一个节点上 harbor 进程挂起（kill -19）,kill -SIGSTOP <pid>,P2,Automated,testcases.fault.node.service.fault_pause_process,,,,
,僵尸进程（Z 状态）,任意一个节点上 harbor 进程进入 Z 状态,,P2,Pending,,,,,
,进程卡死不响应,任意一个节点上 harbor 进程卡死不响应,,P2,Pending,,,,,
,服务异常,任意一个节点上 harbor 服务发生重启,,P2,Automated,testcases.fault.node.service.fault_service_restart,,,,
,,任意一个节点上 harbor 服务处于停止状态，持续 5～60 分钟,systemctl stop harbor.service,P2,Automated,testcases.fault.node.service.fault_service_outage,,,,
,,任意一个节点上 harbor 服务持续重启，间隔随机时间，持续 5 ～ 60 分钟,,P2,Automated,testcases.fault.node.service.fault_service_outage,,,,
,CPU 资源消耗高（随机持续时间）,任意一个节点上 harbor 进程的 CPU 资源消耗持续处于高水位,,P2,Pending,,,,,
,内存资源消耗高（随机持续时间）,任意一个节点上 harbor 进程的内存资源消耗持续处于高水位,,P2,Pending,,,,,
crab ,kill -9,任意一个节点上 kill -9 crab 进程,kill -9 <pid>,P1,Automated,testcases.fault.node.service.fault_sigkill_process,,,,
,,持续 kill -9 任意一个节点上的 crab 进程，持续 5～60 分钟,,P2,Automated,testcases.fault.node.service.fault_sigkill_process,,,,
,kill -15,任意一个节点上 kill -15 crab 进程,kill -15 <pid>,P2,Automated,testcases.fault.node.service.fault_sigterm_process,,,,
,,持续 kill -15 任意一个节点上的 crab 进程，持续 5～60 分钟,,P2,Automated,testcases.fault.node.service.fault_sigterm_process,,,,
,不可中断的睡眠状态（D 状态）,任意一个节点上 crab 进程进入 D 状态,,P1,Pending,,,,,
,进程挂起（SIGSTOP）,任意一个节点上 crab 进程挂起（kill -19）,kill -SIGSTOP <pid>,P1,Automated,testcases.fault.node.service.fault_pause_process,,,,
,僵尸进程（Z 状态）,任意一个节点上 crab 进程进入 Z 状态,,P1,Pending,,,,,
,进程卡死不响应,任意一个节点上 crab 进程卡死不响应,,P1,Pending,,,,,
,服务异常,任意一个节点上 crab 服务发生重启,,P1,Automated,testcases.fault.node.service.fault_service_restart,,,,
,,任意一个节点上 crab 服务处于停止状态，持续 5～60 分钟,systemctl stop crab.service,P1,Automated,testcases.fault.node.service.fault_service_outage,,,,
,,任意一个节点上 crab 服务持续重启，间隔随机时间，持续 5 ～ 60 分钟,,P2,Automated,testcases.fault.node.service.fault_service_outage,,,,
,CPU 资源消耗高（随机持续时间）,任意一个节点上 crab 进程的 CPU 资源消耗持续处于高水位,,P1,Pending,,,,,
,内存资源消耗高（随机持续时间）,任意一个节点上 crab 进程的内存资源消耗持续处于高水位,,P1,Pending,,,,,
dolphin ,kill -9,ZBS Metad Leader 所在的主节点上 kill -9 dolphin 进程,kill -9 <pid>,P2,Automated,testcases.fault.node.service.fault_sigkill_process,,,,
,,持续 kill -9 ZBS Metad Leader 所在的主节点上的 dolphin 进程，持续 5～60 分钟,,P2,Automated,testcases.fault.node.service.fault_sigkill_process,,,,
,,除 ZBS Metad Leader 所在的主节点以外的任意一个节点上 kill -9 dolphin 进程,,P2,Automated,testcases.fault.node.service.fault_sigkill_process,,,,
,,持续 kill -9 除 ZBS Metad Leader 所在的主节点以外的任意一个节点上的 dolphin 进程，持续 5～60 分钟,,P2,Automated,testcases.fault.node.service.fault_sigkill_process,,,,
,kill -15,ZBS Metad Leader 所在的主节点上 kill -15 dolphin 进程,kill -15 <pid>,P2,Automated,testcases.fault.node.service.fault_sigterm_process,,,,
,,持续 kill -15 ZBS Metad Leader 所在的主节点上的 dolphin 进程，持续 5～60 分钟,,P2,Automated,testcases.fault.node.service.fault_sigterm_process,,,,
,,除 ZBS Metad Leader 所在的主节点以外的任意一个节点上 kill -15 dolphin 进程,,P2,Automated,testcases.fault.node.service.fault_sigterm_process,,,,
,,持续 kill -15 除 ZBS Metad Leader 所在的主节点以外的任意一个节点上的 dolphin 进程，持续 5～60 分钟,,P2,Automated,testcases.fault.node.service.fault_sigterm_process,,,,
,不可中断的睡眠状态（D 状态）,ZBS Metad Leader 所在的主节点上 dolphin 进程进入 D 状态,,P2,Pending,,,,,
,,除 ZBS Metad Leader 所在的主节点以外的任意一个节点上 dolphin 进程进入 D 状态,,P2,Pending,,,,,
,进程挂起（SIGSTOP）,ZBS Metad Leader 所在的主节点上 dolphin 进程挂起（kill -19）,kill -SIGSTOP <pid>,P2,Automated,testcases.fault.node.service.fault_pause_process,,,,
,,除 ZBS Metad Leader 所在的主节点以外的任意一个节点上 dolphin 进程挂起（kill -19）,,P2,Automated,testcases.fault.node.service.fault_pause_process,,,,
,僵尸进程（Z 状态）,ZBS Metad Leader 所在的主节点上 dolphin 进程进入 Z 状态,,P2,Pending,,,,,
,,除 ZBS Metad Leader 所在的主节点以外的任意一个节点上 dolphin 进程进入 Z 状态,,P2,Pending,,,,,
,进程卡死不响应,ZBS Metad Leader 所在的主节点上 dolphin 进程卡死不响应,,P2,Pending,,,,,
,,除 ZBS Metad Leader 所在的主节点以外的任意一个节点上 dolphin 进程卡死不响应,,P2,Pending,,,,,
,服务异常,任意一个节点上 dolphin 服务发生重启,,P2,Automated,testcases.fault.node.service.fault_service_restart,,,,
,,ZBS Metad Leader 所在的主节点上 dolphin 服务处于停止状态，持续 5～60 分钟,systemctl stop dolphin.service,P2,Automated,testcases.fault.node.service.fault_service_outage,,,,
,,除 ZBS Metad Leader 所在的主节点以外的任意一个节点上 dolphin 服务处于停止状态，持续 5～60 分钟,,P2,Automated,testcases.fault.node.service.fault_service_outage,,,,
,,任意一个节点上 dolphin 服务持续重启，间隔随机时间，持续 5 ～ 60 分钟,,P2,Automated,testcases.fault.node.service.fault_service_outage,,,,
,,双活集群的仲裁节点上 dolphin 服务处于运行状态,systemctl start dolphin.service,P3,Plan to Automate,,,,,
,CPU 资源消耗高（随机持续时间）,ZBS Metad Leader 所在的节点上 dolphin 进程的 CPU 资源消耗持续处于高水位,,P2,Pending,,,,,
,,除 ZBS Metad Leader 所在的主节点以外的任意一个节点上 dolphin 进程的 CPU 资源消耗持续处于高水位,,P2,Pending,,,,,
,内存资源消耗高（随机持续时间）,ZBS Metad Leader 所在的节点上 dolphin 进程的内存资源消耗持续处于高水位,,P2,Pending,,,,,
,,除 ZBS Metad Leader 所在的主节点以外的任意一个节点上 dolphin 进程的内存资源消耗持续处于高水位,,P2,Pending,,,,,
amphi ,kill -9,任意一个节点上 kill -9 amphi 进程,kill -9 <pid>,P2,Automated,testcases.fault.node.service.fault_sigkill_process,,,,
,,持续 kill -9 任意一个节点上的 amphi 进程，持续 5～60 分钟,,P2,Automated,testcases.fault.node.service.fault_sigkill_process,,,,
,kill -15,任意一个节点上 kill -15 amphi 进程,kill -15 <pid>,P2,Automated,testcases.fault.node.service.fault_sigterm_process,,,,
,,持续 kill -15 任意一个节点上的 amphi 进程，持续 5～60 分钟,,P2,Automated,testcases.fault.node.service.fault_sigterm_process,,,,
,不可中断的睡眠状态（D 状态）,任意一个节点上 amphi 进程进入 D 状态,,P2,Pending,,,,,
,进程挂起（SIGSTOP）,任意一个节点上 amphi 进程挂起（kill -19）,kill -SIGSTOP <pid>,P2,Automated,testcases.fault.node.service.fault_pause_process,,,,
,僵尸进程（Z 状态）,任意一个节点上 amphi 进程进入 Z 状态,,P2,Pending,,,,,
,进程卡死不响应,任意一个节点上 amphi 进程卡死不响应,,P2,Pending,,,,,
,服务异常,任意一个节点上 amphi 服务发生重启,,P2,Automated,testcases.fault.node.service.fault_service_restart,,,,
,,任意一个节点上 amphi 服务处于停止状态，持续 5～60 分钟,systemctl stop amphi.service,P2,Automated,testcases.fault.node.service.fault_service_outage,,,,
,,任意一个节点上 amphi 服务持续重启，间隔随机时间，持续 5 ～ 60 分钟,,P2,Automated,testcases.fault.node.service.fault_service_outage,,,,
,,双活集群的仲裁节点上 amphi 服务处于运行状态,systemctl start amphi.service,P3,Plan to Automate,,,,,
,CPU 资源消耗高（随机持续时间）,任意一个节点上 amphi 进程的 CPU 资源消耗持续处于高水位,,P2,Pending,,,,,
,内存资源消耗高（随机持续时间）,任意一个节点上 amphi 进程的内存资源消耗持续处于高水位,,P2,Pending,,,,,
starfish ,kill -9,ZBS Metad Leader 所在的主节点上 kill -9 starfish 进程,kill -9 <pid>,P2,Automated,testcases.fault.node.service.fault_sigkill_process,,,,
,,持续 kill -9 ZBS Metad Leader 所在的主节点上的 starfish 进程，持续 5～60 分钟,,P2,Automated,testcases.fault.node.service.fault_sigkill_process,,,,
,,除 ZBS Metad Leader 所在的主节点以外的任意一个节点上 kill -9 starfish 进程,,P2,Automated,testcases.fault.node.service.fault_sigkill_process,,,,
,,持续 kill -9 除 ZBS Metad Leader 所在的主节点以外的任意一个节点上的 starfish 进程，持续 5～60 分钟,,P2,Automated,testcases.fault.node.service.fault_sigkill_process,,,,
,kill -15,ZBS Metad Leader 所在的主节点上 kill -15 starfish 进程,kill -15 <pid>,P2,Automated,testcases.fault.node.service.fault_sigterm_process,,,,
,,持续 kill -15 ZBS Metad Leader 所在的主节点上的 starfish 进程，持续 5～60 分钟,,P2,Automated,testcases.fault.node.service.fault_sigterm_process,,,,
,,除 ZBS Metad Leader 所在的主节点以外的任意一个节点上 kill -15 starfish 进程,,P2,Automated,testcases.fault.node.service.fault_sigterm_process,,,,
,,持续 kill -15 除 ZBS Metad Leader 所在的主节点以外的任意一个节点上的 starfish 进程，持续 5～60 分钟,,P2,Automated,testcases.fault.node.service.fault_sigterm_process,,,,
,不可中断的睡眠状态（D 状态）,ZBS Metad Leader 所在的主节点上 starfish 进程进入 D 状态,,P2,Pending,,,,,
,,除 ZBS Metad Leader 所在的主节点以外的任意一个节点上 starfish 进程进入 D 状态,,P2,Pending,,,,,
,进程挂起（SIGSTOP）,ZBS Metad Leader 所在的主节点上 starfish 进程挂起（kill -19）,kill -SIGSTOP <pid>,P2,Automated,testcases.fault.node.service.fault_pause_process,,,,
,,除 ZBS Metad Leader 所在的主节点以外的任意一个节点上 starfish 进程挂起（kill -19）,,P2,Automated,testcases.fault.node.service.fault_pause_process,,,,
,僵尸进程（Z 状态）,ZBS Metad Leader 所在的主节点上 starfish 进程进入 Z 状态,,P2,Pending,,,,,
,,除 ZBS Metad Leader 所在的主节点以外的任意一个节点上 starfish 进程进入 Z 状态,,P2,Pending,,,,,
,进程卡死不响应,ZBS Metad Leader 所在的主节点上 starfish 进程卡死不响应,,P2,Pending,,,,,
,,除 ZBS Metad Leader 所在的主节点以外的任意一个节点上 starfish 进程卡死不响应,,P2,Pending,,,,,
,服务异常,任意一个节点上 starfish 服务发生重启,,P2,Automated,testcases.fault.node.service.fault_service_restart,,,,
,,ZBS Metad Leader 所在的主节点上 starfish 服务处于停止状态，持续 5～60 分钟,systemctl stop starfish.service,P2,Automated,testcases.fault.node.service.fault_service_outage,,,,
,,除 ZBS Metad Leader 所在的主节点以外的任意一个节点上 starfish 服务处于停止状态，持续 5～60 分钟,,P2,Automated,testcases.fault.node.service.fault_service_outage,,,,
,,任意一个节点上 starfish 服务持续重启，间隔随机时间，持续 5 ～ 60 分钟,,P2,Automated,testcases.fault.node.service.fault_service_outage,,,,
,,双活集群的仲裁节点上 starfish 服务处于运行状态,systemctl start starfish.service,P3,Plan to Automate,,,,,
,CPU 资源消耗高（随机持续时间）,ZBS Metad Leader 所在的节点上 starfish 进程的 CPU 资源消耗持续处于高水位,,P2,Pending,,,,,
,,除 ZBS Metad Leader 所在的主节点以外的任意一个节点上 starfish 进程的 CPU 资源消耗持续处于高水位,,P2,Pending,,,,,
,内存资源消耗高（随机持续时间）,ZBS Metad Leader 所在的节点上 starfish 进程的内存资源消耗持续处于高水位,,P2,Pending,,,,,
,,除 ZBS Metad Leader 所在的主节点以外的任意一个节点上 starfish 进程的内存资源消耗持续处于高水位,,P2,Pending,,,,,
seal ,kill -9,任意一个主节点上 kill -9 seal 进程,kill -9 <pid>,P2,Automated,testcases.fault.node.service.fault_sigkill_process,,,,
,,持续 kill -9 任意一个主节点上的 seal 进程，持续 5～60 分钟,,P2,Automated,testcases.fault.node.service.fault_sigkill_process,,,,
,kill -15,任意一个主节点上 kill -15 seal 进程,kill -15 <pid>,P2,Automated,testcases.fault.node.service.fault_sigterm_process,,,,
,,持续 kill -15 任意一个主节点上的 seal 进程，持续 5～60 分钟,,P2,Automated,testcases.fault.node.service.fault_sigterm_process,,,,
,不可中断的睡眠状态（D 状态）,任意一个主节点上 seal 进程进入 D 状态,,P2,Pending,,,,,
,进程挂起（SIGSTOP）,任意一个主节点上 seal 进程挂起（kill -19）,kill -SIGSTOP <pid>,P2,Automated,testcases.fault.node.service.fault_pause_process,,,,
,僵尸进程（Z 状态）,任意一个主节点上 seal 进程进入 Z 状态,,P2,Pending,,,,,
,进程卡死不响应,任意一个主节点上 seal 进程卡死不响应,,P2,Pending,,,,,
,服务异常,任意一个主节点上 seal 服务发生重启,,P2,Automated,testcases.fault.node.service.fault_service_restart,,,,
,,任意一个主节点上 seal 服务处于停止状态，持续 5～60 分钟,systemctl stop seal.service,P2,Automated,testcases.fault.node.service.fault_service_outage,,,,
,,任意一个主节点上 seal 服务持续重启，间隔随机时间，持续 5 ～ 60 分钟,,P2,Automated,testcases.fault.node.service.fault_service_outage,,,,
,,任意一个存储节点或双活集群的仲裁节点上 seal 服务处于运行状态,systemctl start seal.service,P3,Plan to Automate,,,,,
,CPU 资源消耗高（随机持续时间）,任意一个主节点上 seal 进程的 CPU 资源消耗持续处于高水位,,P2,Pending,,,,,
,内存资源消耗高（随机持续时间）,任意一个主节点上 seal 进程的内存资源消耗持续处于高水位,,P2,Pending,,,,,
fluent-bit,kill -9,任意一个节点上 kill -9 fluent-bit 进程,kill -9 <pid>,P2,Automated,testcases.fault.node.service.fault_sigkill_process,,,,
,,持续 kill -9 任意一个节点上的 fluent-bit 进程，持续 5～60 分钟,,P2,Automated,testcases.fault.node.service.fault_sigkill_process,,,,
,kill -15,任意一个节点上 kill -15 fluent-bit 进程,kill -15 <pid>,P2,Automated,testcases.fault.node.service.fault_sigterm_process,,,,
,,持续 kill -15 任意一个节点上的 fluent-bit 进程，持续 5～60 分钟,,P2,Automated,testcases.fault.node.service.fault_sigterm_process,,,,
,不可中断的睡眠状态（D 状态）,任意一个节点上 fluent-bit 进程进入 D 状态,,P2,Pending,,,,,
,进程挂起（SIGSTOP）,任意一个节点上 fluent-bit 进程挂起（kill -19）,kill -SIGSTOP <pid>,P2,Automated,testcases.fault.node.service.fault_pause_process,,,,
,僵尸进程（Z 状态）,任意一个节点上 fluent-bit 进程进入 Z 状态,,P2,Pending,,,,,
,进程卡死不响应,任意一个节点上 fluent-bit 进程卡死不响应,,P2,Pending,,,,,
,服务异常,任意一个节点上 fluent-bit 服务发生重启,,P2,Automated,testcases.fault.node.service.fault_service_restart,,,,
,,任意一个节点上 fluent-bit 服务处于停止状态，持续 5～60 分钟,systemctl stop fluent-bit.service,P2,Automated,testcases.fault.node.service.fault_service_outage,,,,
,,任意一个节点上 fluent-bit 服务持续重启，间隔随机时间，持续 5 ～ 60 分钟,,P2,Automated,testcases.fault.node.service.fault_service_outage,,,,
,,双活集群的仲裁节点上 fluent-bit 服务处于运行状态,systemctl start fluent-bit.service,P3,Plan to Automate,,,,,
,数据误删除,任意一个节点上的审计日志文件被误删除,删除 /var/log/zbs/fluent-bit 目录下的所有数据,P2,Plan to Automate,,,,,
,数据文件只读,任意一个节点上的审计日志文件目录只读,/var/log/zbs/fluent-bit 目录只读,P2,Pending,,,,,
,存储空间耗尽,任意一个节点上的审计日志目录所在的文件系统存储空间耗尽,/var/log/zbs/fluent-bit 目录所在的文件系统写满,P2,Plan to Automate,,,,,
,CPU 资源消耗高（随机持续时间）,任意一个节点上 fluent-bit 进程的 CPU 资源消耗持续处于高水位,,P2,Pending,,,,,
,内存资源消耗高（随机持续时间）,任意一个节点上 fluent-bit 进程的内存资源消耗持续处于高水位,,P2,Pending,,,,,
snmpd ,kill -9,任意一个节点上 kill -9 snmpd 进程,kill -9 <pid>,P2,Automated,testcases.fault.node.service.fault_sigkill_process,,,,
,,持续 kill -9 任意一个节点上的 snmpd 进程，持续 5～60 分钟,,P2,Automated,testcases.fault.node.service.fault_sigkill_process,,,,
,kill -15,任意一个节点上 kill -15 snmpd 进程,kill -15 <pid>,P2,Automated,testcases.fault.node.service.fault_sigterm_process,,,,
,,持续 kill -15 任意一个节点上的 snmpd 进程，持续 5～60 分钟,,P2,Automated,testcases.fault.node.service.fault_sigterm_process,,,,
,不可中断的睡眠状态（D 状态）,任意一个节点上 snmpd 进程进入 D 状态,,P2,Pending,,,,,
,进程挂起（SIGSTOP）,任意一个节点上 snmpd 进程挂起（kill -19）,kill -SIGSTOP <pid>,P2,Automated,testcases.fault.node.service.fault_pause_process,,,,
,僵尸进程（Z 状态）,任意一个节点上 snmpd 进程进入 Z 状态,,P2,Pending,,,,,
,进程卡死不响应,任意一个节点上 snmpd 进程卡死不响应,,P2,Pending,,,,,
,服务异常,任意一个节点上 snmpd 服务发生重启,,P2,Automated,testcases.fault.node.service.fault_service_restart,,,,
,,任意一个节点上 snmpd 服务处于停止状态，持续 5～60 分钟,systemctl stop snmpd.service,P2,Automated,testcases.fault.node.service.fault_service_outage,,,,
,,任意一个节点上 snmpd 服务持续重启，间隔随机时间，持续 5 ～ 60 分钟,,P2,Automated,testcases.fault.node.service.fault_service_outage,,,,
,CPU 资源消耗高（随机持续时间）,任意一个节点上 snmpd 进程的 CPU 资源消耗持续处于高水位,,P2,Pending,,,,,
,内存资源消耗高（随机持续时间）,任意一个节点上 snmpd 进程的内存资源消耗持续处于高水位,,P2,Pending,,,,,
network-monitor,kill -9,任意一个节点上 kill -9 network-monitor 进程,kill -9 <pid>,P2,Automated,testcases.fault.node.service.fault_sigkill_process,,,,
,,持续 kill -9 任意一个节点上的 network-monitor 进程，持续 5～60 分钟,,P2,Automated,testcases.fault.node.service.fault_sigkill_process,,,,
,kill -15,任意一个节点上 kill -15 network-monitor 进程,kill -15 <pid>,P2,Automated,testcases.fault.node.service.fault_sigterm_process,,,,
,,持续 kill -15 任意一个节点上的 network-monitor 进程，持续 5～60 分钟,,P2,Automated,testcases.fault.node.service.fault_sigterm_process,,,,
,不可中断的睡眠状态（D 状态）,任意一个节点上 network-monitor 进程进入 D 状态,,P2,Pending,,,,,
,进程挂起（SIGSTOP）,任意一个节点上 network-monitor 进程挂起（kill -19）,kill -SIGSTOP <pid>,P2,Automated,testcases.fault.node.service.fault_pause_process,,,,
,僵尸进程（Z 状态）,任意一个节点上 network-monitor 进程进入 Z 状态,,P2,Pending,,,,,
,进程卡死不响应,任意一个节点上 network-monitor 进程卡死不响应,,P2,Pending,,,,,
,服务异常,任意一个节点上 network-monitor 服务发生重启,,P2,Automated,testcases.fault.node.service.fault_service_restart,,,,
,,任意一个节点上 network-monitor 服务处于停止状态，持续 5～60 分钟,systemctl stop network-monitor.service,P2,Automated,testcases.fault.node.service.fault_service_outage,,,,
,,任意一个节点上 network-monitor 服务持续重启，间隔随机时间，持续 5 ～ 60 分钟,,P2,Automated,testcases.fault.node.service.fault_service_outage,,,,
,CPU 资源消耗高（随机持续时间）,任意一个节点上 network-monitor 进程的 CPU 资源消耗持续处于高水位,,P2,Pending,,,,,
,内存资源消耗高（随机持续时间）,任意一个节点上 network-monitor 进程的内存资源消耗持续处于高水位,,P2,Pending,,,,,
disk-healthd,kill -9,任意一个节点上 kill -9 disk-healthd 进程,kill -9 <pid>,P1,Automated,testcases.fault.node.service.fault_sigkill_process,,,,
,,持续 kill -9 任意一个节点上的 disk-healthd 进程，持续 5～60 分钟,,P2,Automated,testcases.fault.node.service.fault_sigkill_process,,,,
,kill -15,任意一个节点上 kill -15 disk-healthd 进程,kill -15 <pid>,P2,Automated,testcases.fault.node.service.fault_sigterm_process,,,,
,,持续 kill -15 任意一个节点上的 disk-healthd 进程，持续 5～60 分钟,,P2,Automated,testcases.fault.node.service.fault_sigterm_process,,,,
,不可中断的睡眠状态（D 状态）,任意一个节点上 disk-healthd 进程进入 D 状态,,P1,Pending,,,,,
,进程挂起（SIGSTOP）,任意一个节点上 disk-healthd 进程挂起（kill -19）,kill -SIGSTOP <pid>,P1,Automated,testcases.fault.node.service.fault_pause_process,,,,
,僵尸进程（Z 状态）,任意一个节点上 disk-healthd 进程进入 Z 状态,,P1,Pending,,,,,
,进程卡死不响应,任意一个节点上 disk-healthd 进程卡死不响应,,P1,Pending,,,,,
,服务异常,任意一个节点上 disk-healthd 服务发生重启,,P1,Automated,testcases.fault.node.service.fault_service_restart,,,,
,,任意一个节点上 disk-healthd 服务处于停止状态，持续 5～60 分钟,systemctl stop disk-healthd.service,P1,Automated,testcases.fault.node.service.fault_service_outage,,,,
,,任意一个节点上 disk-healthd 服务持续重启，间隔随机时间，持续 5 ～ 60 分钟,,P2,Automated,testcases.fault.node.service.fault_service_outage,,,,
,,双活集群的仲裁节点上 disk-healthd 服务处于运行状态,systemctl start disk-healthd.service,P3,Plan to Automate,,,,,
,CPU 资源消耗高（随机持续时间）,任意一个节点上 disk-healthd 进程的 CPU 资源消耗持续处于高水位,,P1,Pending,,,,,
,内存资源消耗高（随机持续时间）,任意一个节点上 disk-healthd 进程的内存资源消耗持续处于高水位,,P1,Pending,,,,,
envoy,kill -9,任意一个节点上 kill -9 envoy 的 container 进程,kill -9 <pid>,P2,Automated,testcases.fault.node.service.fault_sigkill_process,,,,
,,持续 kill -9 任意一个节点上 envoy 的 container 进程，持续 5～60 分钟,,P2,Automated,testcases.fault.node.service.fault_sigkill_process,,,,
,kill -15,任意一个节点上 kill -15 envoy 的 container 进程,kill -15 <pid>,P2,Automated,testcases.fault.node.service.fault_sigterm_process,,,,
,,持续 kill -15 任意一个节点上 envoy 的 container 进程，持续 5～60 分钟,,P2,Automated,testcases.fault.node.service.fault_sigterm_process,,,,
,不可中断的睡眠状态（D 状态）,任意一个节点上 envoy 的 container 进程进入 D 状态,,P2,Pending,,,,,
,进程挂起（SIGSTOP）,任意一个节点上 envoy 的 container 进程挂起（kill -19）,kill -SIGSTOP <pid>,P2,Automated,testcases.fault.node.service.fault_pause_process,,,,
,僵尸进程（Z 状态）,任意一个节点上 envoy 的 container 进程进入 Z 状态,,P2,Pending,,,,,
,进程卡死不响应,任意一个节点上 envoy 的 container 进程卡死不响应,,P2,Pending,,,,,
,服务异常,任意一个节点上 envoy 服务发生重启,,P2,Automated,testcases.fault.node.service.fault_service_restart,,,,
,,任意一个节点上 envoy 服务处于停止状态，持续 5～60 分钟,systemctl stop envoy.service,P2,Automated,testcases.fault.node.service.fault_service_outage,,,,
,,任意一个节点上 envoy 服务持续重启，间隔随机时间，持续 5 ～ 60 分钟,,P2,Automated,testcases.fault.node.service.fault_service_outage,,,,
,CPU 资源消耗高（随机持续时间）,任意一个节点上 envoy 的 container 进程的 CPU 资源消耗持续处于高水位,,P2,Pending,,,,,
,内存资源消耗高（随机持续时间）,任意一个节点上 envoy 的 container 进程的内存资源消耗持续处于高水位,,P2,Pending,,,,,
envoy-xds,kill -9,任意一个节点上 kill -9 envoy-xds 进程,kill -9 <pid>,P2,Automated,testcases.fault.node.service.fault_sigkill_process,,,,
,,持续 kill -9 任意一个节点上的 envoy-xds 进程，持续 5～60 分钟,,P2,Automated,testcases.fault.node.service.fault_sigkill_process,,,,
,kill -15,任意一个节点上 kill -15 envoy-xds 进程,kill -15 <pid>,P2,Automated,testcases.fault.node.service.fault_sigterm_process,,,,
,,持续 kill -15 任意一个节点上的 envoy-xds 进程，持续 5～60 分钟,,P2,Automated,testcases.fault.node.service.fault_sigterm_process,,,,
,不可中断的睡眠状态（D 状态）,任意一个节点上 envoy-xds 进程进入 D 状态,,P2,Pending,,,,,
,进程挂起（SIGSTOP）,任意一个节点上 envoy-xds 进程挂起（kill -19）,kill -SIGSTOP <pid>,P2,Automated,testcases.fault.node.service.fault_pause_process,,,,
,僵尸进程（Z 状态）,任意一个节点上 envoy-xds 进程进入 Z 状态,,P2,Pending,,,,,
,进程卡死不响应,任意一个节点上 envoy-xds 进程卡死不响应,,P2,Pending,,,,,
,服务异常,任意一个节点上 envoy-xds 服务发生重启,,P2,Automated,testcases.fault.node.service.fault_service_restart,,,,
,,任意一个节点上 envoy-xds 服务处于停止状态，持续 5～60 分钟,systemctl stop envoy-xds.service,P2,Automated,testcases.fault.node.service.fault_service_outage,,,,
,,任意一个节点上 envoy-xds 服务持续重启，间隔随机时间，持续 5 ～ 60 分钟,,P2,Automated,testcases.fault.node.service.fault_service_outage,,,,
,CPU 资源消耗高（随机持续时间）,任意一个节点上 envoy-xds 进程的 CPU 资源消耗持续处于高水位,,P2,Pending,,,,,
,内存资源消耗高（随机持续时间）,任意一个节点上 envoy-xds 进程的内存资源消耗持续处于高水位,,P2,Pending,,,,,
dnsmasq,kill -9,任意一个节点上 kill -9 dnsmasq 进程,kill -9 <pid>,P2,Automated,testcases.fault.node.service.fault_sigkill_process,,,,
,,持续 kill -9 任意一个节点上的 dnsmasq 进程，持续 5～60 分钟,,P2,Automated,testcases.fault.node.service.fault_sigkill_process,,,,
,kill -15,任意一个节点上 kill -15 dnsmasq 进程,kill -15 <pid>,P2,Automated,testcases.fault.node.service.fault_sigterm_process,,,,
,,持续 kill -15 任意一个节点上的 dnsmasq 进程，持续 5～60 分钟,,P2,Automated,testcases.fault.node.service.fault_sigterm_process,,,,
,不可中断的睡眠状态（D 状态）,任意一个节点上 dnsmasq 进程进入 D 状态,,P2,Pending,,,,,
,进程挂起（SIGSTOP）,任意一个节点上 dnsmasq 进程挂起（kill -19）,kill -SIGSTOP <pid>,P2,Automated,testcases.fault.node.service.fault_pause_process,,,,
